연번,구분,상호명,도로명주소,지번주소,전화번호,위도,경도
961,일반음식점,단골석쇠불고기,경상북도 영천시 고경면 호국로 642-12,경상북도 영천시 고경면 도암리 763 ,,35.99193645,129.00361573
962,일반음식점,영농회관 숯불,경상북도 영천시 완산중앙9길 8 (완산동),경상북도 영천시 완산동 906-17 ,,35.96258356,128.93766596
963,일반음식점,촌놈밥상,"경상북도 영천시 금호읍 원제2길 16-8, 105동 104호 (윤성상가)",경상북도 영천시 금호읍 원제리 18-2 윤성상가 105동 104호,054-333-2008,35.94247535,128.89956375
964,일반음식점,은해향,경상북도 영천시 청통면 청통로 894-55,경상북도 영천시 청통면 치일리 408 ,054-338-1625,,
965,일반음식점,대영한우곰탕,"경상북도 영천시 시장4길 52 (완산동, 제3지구 75,76,77,79,80(영천공설시장))",경상북도 영천시 완산동 982-3 시장) ,054-335-1470,35.96426957,128.93856849
966,일반음식점,강호동 치킨678 영천1호점,"경상북도 영천시 망정로 80 (망정동, 망정휴먼시아 상가동 101호)",경상북도 영천시 망정동 378-1 망정휴먼시아 상가동 101호,054-333-8889,35.98316614,128.95252737
967,일반음식점,오븐에꾸운닭(문외점),경상북도 영천시 호국로 5 (문외동),경상북도 영천시 문외동 40-10 ,054-335-3060,35.97128878,128.93902358
968,일반음식점,공산칼국수,경상북도 영천시 신녕면 치산관광길 193,경상북도 영천시 신녕면 치산리 1288 ,054-334-1888,36.05470035,128.71404204
969,일반음식점,가마치통닭,"경상북도 영천시 호국로 89, 2층 (야사동)",경상북도 영천시 야사동 133-2 2층 ,054-338-8858,35.97485250,128.94716845
970,일반음식점,뉴닭숯불치킨,"경상북도 영천시 호국로 59, 지하1층층 (야사동)",경상북도 영천시 야사동 172-10 지하1층 ,054-336-6767,35.97364442,128.94419033
971,일반음식점,신제주해장국,경상북도 영천시 영화로 373 (망정동),경상북도 영천시 망정동 140-2 외 1필 ,054-336-2957,35.97529284,128.95247690
972,일반음식점,돈 돼야지,경상북도 영천시 야사4길 28 (야사동),경상북도 영천시 야사동 126-4 ,054-336-8809,35.97602732,128.94595843
973,일반음식점,호운래,경상북도 영천시 완산중앙3길 28 (완산동),경상북도 영천시 완산동 906-14 14.15호,054-331-8443,35.96246802,128.93752085
974,일반음식점,창신숯불아나고곰장어,"경상북도 영천시 언하공단로 70, 1층 103호 (망정동)",경상북도 영천시 망정동 417-16 1층 103호,054-336-3653,35.98642390,128.95602822
975,일반음식점,초담,경상북도 영천시 임고면 운주로 245,경상북도 영천시 임고면 황강리 200-1 ,,36.02676849,128.99794261
976,일반음식점,비룡수타전문면옥,경상북도 영천시 최무선로 102 (오수동),경상북도 영천시 오수동 93-1 ,054-333-7959,35.95899337,128.91349234
977,일반음식점,두레박,"경상북도 영천시 금호읍 원제2길 16-8, 105동 107호 (윤성모닝타운 윤성상가)",경상북도 영천시 금호읍 원제리 18-2 윤성모닝타운 윤성상가 105동 107호,054-336-9987,35.94245365,128.90005767
978,일반음식점,신대림숯불돼지갈비,경상북도 영천시 칠백로 827 (도남동),경상북도 영천시 도남동 322 ,054-332-8127,35.93390185,128.93574536
979,일반음식점,다소곳,경상북도 영천시 신녕면 신화로 15-13,경상북도 영천시 신녕면 화성리 775 ,054-331-9316,36.04601591,128.78780447
980,일반음식점,본도시락영천점,경상북도 영천시 호국로 36-1 (야사동),경상북도 영천시 야사동 295-7 ,054-331-9611,35.97236352,128.94210474
981,일반음식점,자매식당,경상북도 영천시 신녕면 장수로 1657,경상북도 영천시 신녕면 완전리 851-12 ,054-331-8601,36.03971451,128.78829510
982,일반음식점,호시,경상북도 영천시 시청남길 32 (문외동),경상북도 영천시 문외동 40-17 ,054-335-9789,35.97242706,128.93983315
983,일반음식점,별빛고을참숯불,경상북도 영천시 청솔길 34 (망정동),경상북도 영천시 망정동 409-17 ,,35.98964581,128.95597858
984,일반음식점,대감식당,경상북도 영천시 운동장로 198 (화룡동),경상북도 영천시 화룡동 644-5 ,,35.97754118,128.91930612
985,일반음식점,나드리김밥 영천중앙점,경상북도 영천시 중앙동1길 12-1 (문외동),경상북도 영천시 문외동 198-6 ,054-331-5877,35.97250707,128.93468318
986,일반음식점,하우치짬뽕,경상북도 영천시 조양공원길 27-11 (창구동),경상북도 영천시 창구동 10 ,054-338-8853,35.96634674,128.93232173
987,일반음식점,지원이네 분식,"경상북도 영천시 충효로 152, 1층 2호 (야사동)",경상북도 영천시 야사동 119-2 1층 2호,054-336-7020,35.97652902,128.94498721
988,일반음식점,사일온천식당,경상북도 영천시 사일로 458-64 (서산동),경상북도 영천시 서산동 산 123 ,054-336-2334,35.97347129,128.87053733
989,일반음식점,돈주머니 돼지껍데기,"경상북도 영천시 언하공단로 64, 1동 1층 104호 (망정동)",경상북도 영천시 망정동 417-30 1층 1동 104호,,35.98648029,128.95660062
990,일반음식점,엄마손식당,경상북도 영천시 금호읍 원제2길 16-3,경상북도 영천시 금호읍 원제리 19 ,054-927-7080,35.94267815,128.89899232
991,일반음식점,더 솔롱고,경상북도 영천시 금호읍 칠백로 436,경상북도 영천시 금호읍 약남리 936-4 ,054-338-2885,35.90183747,128.92596345
992,일반음식점,진미손칼국수,경상북도 영천시 임고면 포은로 752,경상북도 영천시 임고면 평천리 625-5 ,054-338-2666,36.04127365,128.98218648
993,일반음식점,카페비엔,경상북도 영천시 한방로 27 (도동),경상북도 영천시 도동 162 ,054-331-1322,35.94328502,128.93282641
994,일반음식점,국시사랑,경상북도 영천시 금호읍 금호로 487,경상북도 영천시 금호읍 신월리 4-2 ,054-331-8323,35.94973955,128.90537856
995,일반음식점,진미식당,경상북도 영천시 북안면 유하큰길 15,경상북도 영천시 북안면 유하리 412-2 ,054-331-3550,35.93780506,128.97390907
996,일반음식점,경신휴게소 맛데이치킨,경상북도 영천시 영천아이시로 93 (봉동),경상북도 영천시 봉동 634-13 ,054-335-7119,35.93154946,128.94720662
997,일반음식점,노아재(Noahjae),경상북도 영천시 모란2길 22-5 (야사동),경상북도 영천시 야사동 333-31 ,054-338-5282,35.97548341,128.94169889
998,일반음식점,솔밭식당,경상북도 영천시 청통면 청통로 894-46,경상북도 영천시 청통면 치일리 405-2 ,054-334-5622,,
999,일반음식점,칙칙폭폭,경상북도 영천시 동문길 24 (문내동),경상북도 영천시 문내동 181-3 ,054-334-5492,35.96967543,128.93160176
1000,일반음식점,경남식당,경상북도 영천시 신녕면 본관시장길 3 (신녕공설시장 상설점포 B동1호),경상북도 영천시 신녕면 화성리 866-1 신녕공설시장 상설점포 B동1호 ,054-336-7000,36.04156302,128.78754808
1001,일반음식점,할매닭발,경상북도 영천시 동부로 41-1 (야사동),경상북도 영천시 야사동 189-20 ,054-336-7000,35.97395434,128.94816499
1002,일반음식점,충남식당,경상북도 영천시 신녕면 본관시장길 3 (신녕공설시장 상설점포 A동 12호),경상북도 영천시 신녕면 화성리 861-1 신녕공설시장 상설점포 A동 12호 ,054-336-7000,36.04209160,128.78746866
1003,일반음식점,골드치킨 족발,경상북도 영천시 신녕면 본관시장길 3 (신녕공설시장 B동 6호),경상북도 영천시 신녕면 화성리 866-1 신녕공설시장 B동 6호 ,054-3367-000,36.04156302,128.78754808
1004,일반음식점,공단밥집,경상북도 영천시 도남길 16-57 (도남동),경상북도 영천시 도남동 138-3 ,054-336-7000,35.93268273,128.93820458
1005,일반음식점,주경야술,"경상북도 영천시 언하공단로 60 (망정동, 센트럴펠리스 108호)",경상북도 영천시 망정동 417-32 센트럴펠리스 108호,,35.98651445,128.95704365
1006,일반음식점,24시 전주명가콩나물국밥영천점,경상북도 영천시 영화로 328 (조교동),경상북도 영천시 조교동 731 ,054-331-8383,35.97126888,128.95110237
1007,일반음식점,피자빙고창신점,경상북도 영천시 언하공단로 86 (망정동),경상북도 영천시 망정동 471-4 ,,35.98621392,128.95422554
1008,일반음식점,싸가지없는갈비,경상북도 영천시 창신길 140 (망정동),경상북도 영천시 망정동 417-29 ,,35.98670510,128.95521889
1009,일반음식점,산골순두부보쌈,"경상북도 영천시 언하공단로 60, 101호 (망정동)",경상북도 영천시 망정동 417-32 센트럴펠리스 ,054-330-1250,35.98651445,128.95704365
1010,일반음식점,미풍식당,"경상북도 영천시 언하공단로 60, 106호 (망정동, 센트럴펠리스 )",경상북도 영천시 망정동 417-32 센트럴펠리스 106호,054-332-2345,35.98651445,128.95704365
1011,일반음식점,골드하우스,경상북도 영천시 상록2길 33-1 (야사동),경상북도 영천시 야사동 335-53 ,,35.97435352,128.94231326
1012,일반음식점,회운정식당,경상북도 영천시 동강포길 16 (도남동),경상북도 영천시 도남동 505 ,,35.92764320,128.93136485
1013,일반음식점,어여와포차,경상북도 영천시 창신길 140 (망정동),경상북도 영천시 망정동 417-29 ,054-331-0095,35.98670510,128.95521889
1014,일반음식점,투주타임,경상북도 영천시 야사시장길 37 (야사동),경상북도 영천시 야사동 191-11 ,054-333-9070,35.97335989,128.94766836
1015,일반음식점,창신돌곱창,"경상북도 영천시 언하공단로 60, 107호 (망정동, 센트럴펠리스 )",경상북도 영천시 망정동 417-32 ,054-338-2887,35.98651445,128.95704365
1016,일반음식점,대백분식,경상북도 영천시 신녕면 장수로 1625,경상북도 영천시 신녕면 완전리 877-1 ,,36.03676737,128.78898035
1017,일반음식점,한식뷔페 별미,경상북도 영천시 영천산단로 349 (채신동),경상북도 영천시 채신동 6-3 영천첨단부품소재산업지구 ,054-332-1238,35.91500699,128.94830840
1018,일반음식점,황금코다리 영천점,경상북도 영천시 무궁화길 17 (문외동),경상북도 영천시 문외동 247-8 ,054-333-9400,35.97312569,128.93558037
1019,일반음식점,둘둘오리영천점,경상북도 영천시 중앙동3길 40 (문외동),경상북도 영천시 문외동 126-3 ,,35.97466398,128.93229357
1020,일반음식점,춤추는산오징어,경상북도 영천시 창신길 140 (망정동),경상북도 영천시 망정동 417-29 ,054-332-0878,35.98670510,128.95521889
1021,일반음식점,대박골뼈해장국,경상북도 영천시 청통면 금송로 968,경상북도 영천시 청통면 치일리 11-3 외 2필지 ,054-335-6153,35.99125948,128.82330842
1022,일반음식점,허니문식당&슈퍼,경상북도 영천시 고경면 호국로 620,경상북도 영천시 고경면 도암리 784-3 ,054-332-6399,35.99095455,129.00166028
1023,일반음식점,구가네막창,경상북도 영천시 충효로 127 (야사동),경상북도 영천시 야사동 327 ,054-335-1667,35.97584773,128.94231580
1024,일반음식점,명가돌곱창,경상북도 영천시 문외1길 27 (문외동),경상북도 영천시 문외동 154-30 ,054-331-9977,35.97051203,128.93472593
1025,일반음식점,화산식육식당(영천점),경상북도 영천시 충효로 73 (문외동),경상북도 영천시 문외동 5-40 ,,35.97337826,128.93720785
1026,일반음식점,앤카페,경상북도 영천시 충효로 171 (야사동),경상북도 영천시 야사동 399-1 400 ,054-335-7000,35.97781621,128.94706651
1027,일반음식점,진설옥 설렁탕,경상북도 영천시 중앙동3길 21 (문외동),경상북도 영천시 문외동 137-9 ,054-336-8474,35.97378075,128.93259350
1028,일반음식점,석계기사식당,경상북도 영천시 고경면 호국로 1447,경상북도 영천시 고경면 석계리 324 ,,35.99706560,129.08518596
1029,일반음식점,복돼지뒷고기부속구이,경상북도 영천시 신녕면 본관시장길 14-57,경상북도 영천시 신녕면 화성리 954-3 ,054-331-1392,36.04139527,128.78783916
1030,일반음식점,수정할매곰탕,"경상북도 영천시 금호읍 금호로 101, 영천금호전통시장",경상북도 영천시 금호읍 교대리 167-35 영천금호전통시장 1지구 9호,054-337-8494,35.93178888,128.87331114
1031,일반음식점,영천숯불갈비,경상북도 영천시 금완로 59 (완산동),경상북도 영천시 완산동 1117-9 ,,35.96054697,128.93491770
1032,일반음식점,와인숯불,경상북도 영천시 금호읍 금호로 386-21,경상북도 영천시 금호읍 신월리 135-4 ,,35.94034159,128.90187374
1033,일반음식점,넘버원술집,경상북도 영천시 호국로 46-7 (야사동),경상북도 영천시 야사동 252-13 ,054-333-7722,35.97267807,128.94316619
1034,일반음식점,자갈치조개구이,"경상북도 영천시 충효로 62, 1층 (문외동)",경상북도 영천시 문외동 258-6 1층 ,,35.97252751,128.93644520
1035,일반음식점,불청&부대찌개 전문점,"경상북도 영천시 충효로 62, 1층 (문외동)",경상북도 영천시 문외동 258-6 1층 ,054-335-1051,35.97252751,128.93644520
1036,일반음식점,토방청,경상북도 영천시 청통면 청통로 870,경상북도 영천시 청통면 치일리 285-3 ,054-344-5817,,
1037,일반음식점,고도리와이너리,경상북도 영천시 고경면 민도길 63,경상북도 영천시 고경면 고도리 494-3 ,,35.98341905,128.99889343
1038,일반음식점,노리터,"경상북도 영천시 충효로 145 (야사동, 주공아파트상가동)",경상북도 영천시 야사동 146-1 주공아파트상가동 ,,35.97657387,128.94423730
1039,일반음식점,부천성해물짬뽕,경상북도 영천시 임고면 포은로 185,경상북도 영천시 임고면 매호리 410-3 ,,35.99388083,128.96647655
